action,event_pk,rn,date,work_area,organization,survey,sampling_bout,site_id,lat,long,gather_lat,gather_long,collection_method,project_specific_id,hakai_id,line_out_depth,pressure_transducer_depth,source,installed,collected,preserved,analyzed,lab_technician,acidity,alkh,ph,s,so4,mg,zn,na,br,al,ca,cl,fe,mn,no3,b,f,k,p,no2,si,cu,sr,analyzing_lab,acidity_flag,alkh_flag,ph_flag,s_flag,so4_flag,mg_flag,zn_flag,na_flag,br_flag,al_flag,ca_flag,cl_flag,fe_flag,mn_flag,no3_flag,b_flag,f_flag,k_flag,p_flag,no2_flag,si_flag,cu_flag,sr_flag,row_flag,quality_level,comments,quality_log
,407653,1,2018-06-09,CALVERT,HAKAI,FGS_R,1,20747 OUTLET,51.66678284,-127.312707,,,GS,,GRB2753,0,,F,,2018-06-09T23:27:10.000Z,2018-06-09T23:27:44.000Z,2018-08-10T07:00:00.000Z,isabelle.desmarais;maartje.korver;rob.white,,1.78,,259.203,,113.223,2.839,422.771,,142.033,921.767,,56.651,,,3.892,,77.884,3.565,,865.758,0.529,3.901,NRAL,NA,,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Anna bishop helped sample as well. Conductivity readings were drifting thru-out survey2: Metadata qc'd by RW"
,407650,1,2018-06-09,CALVERT,HAKAI,FGS_R,1,20727 OUTLET,51.6312396935156,-127.451700608435,,,GS,,GRB2754,0,,F,,2018-06-09T22:21:12.000Z,2018-06-09T22:21:28.000Z,2018-08-10T07:00:00.000Z,isabelle.desmarais;maartje.korver;rob.white,,1.315,,225.755,,141.952,3.462,664.663,,237.187,1192.685,,103.405,,,7.664,,68.778,3.569,,876.298,0.529,3.091,NRAL,NA,,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Anna bishop helped sample as well. Conductivity readings were drifting thru-out survey2: Metadata qc'd by RW"
,407648,1,2018-06-09,CALVERT,HAKAI,FGS_R,1,20940 OUTLET,51.64135546,-127.5495886,,,GS,,GRB2755,0,,F,,2018-06-09T20:39:06.000Z,2018-06-09T20:39:54.000Z,2018-08-10T07:00:00.000Z,isabelle.desmarais;maartje.korver;rob.white,,0.545,,256.209,,149.095,3.118,850.094,,210.362,660.171,,82.993,,,4.962,,57.953,3.414,,765.825,0.543,2.39,NRAL,NA,,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Anna bishop helped sample as well. Conductivity readings were drifting thru-out survey2: Metadata qc'd by RW"
,407644,1,2018-06-09,CALVERT,HAKAI,FGS_R,1,20952 OUTLET,51.5369943352802,-127.687488561785,,,GS,,GRB2759,0,,F,,2018-06-09T16:16:34.000Z,2018-06-09T16:17:13.000Z,2018-08-10T07:00:00.000Z,isabelle.desmarais;maartje.korver;rob.white,,0.75,,444.124,,429.456,3.536,1252.145,,398.694,618.501,,367.884,5.337,,5.459,,139.472,6.38,,1022.7,1.105,6.587,NRAL,NA,,NA,,NA,,,,NA,,,NA,,,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Anna bishop helped sample as well. Conductivity readings were drifting thru-out survey2: Metadata qc'd by RW"
,407646,1,2018-06-09,CALVERT,HAKAI,FGS_R,1,20947 OUTLET,51.55613009,-127.6145751,,,GS,,GRB2760,0,,F,,2018-06-09T17:10:43.000Z,2018-06-09T17:10:10.000Z,2018-08-10T07:00:00.000Z,isabelle.desmarais;maartje.korver;rob.white,,,,317.818,,247.825,2.322,843.476,,324.18,475.582,,252.59,,,5.857,,86.083,5.501,,1087.186,1.259,2.33,NRAL,NA,BDL,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Anna bishop helped sample as well. Conductivity readings were drifting thru-out survey2: Metadata qc'd by RW"
,407651,1,2018-06-09,CALVERT,HAKAI,FGS_R,1,20726 OUTLET,51.62404,-127.4754,,,GS,,GRB2761,0,,F,,2018-06-09T21:57:22.000Z,2018-06-11T21:57:47.000Z,2018-08-10T07:00:00.000Z,isabelle.desmarais;maartje.korver;rob.white,,,,324.006,,215.699,2.718,984.615,,356.292,799.485,,226.227,,,8.726,,99.584,5.011,,1164.42,,3.519,NRAL,NA,BDL,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Results,Technicianm,,"1: Anna bishop helped sample as well. Conductivity readings were drifting thru-out survey2: Metadata qc'd by RW"
,407645,1,2018-06-09,CALVERT,HAKAI,FGS_R,1,20954 OUTLET,51.5376489321787,-127.746600987023,,,GS,,GRB2762,0,,F,,2018-06-09T15:37:51.000Z,2018-06-09T15:37:35.000Z,2018-08-10T07:00:00.000Z,isabelle.desmarais;maartje.korver;rob.white,,1.22,,493.908,,341.2,2.443,1280.511,,254.028,1123.179,,197.852,5.845,,4.794,,173.993,6.581,,985.139,0.799,3.524,NRAL,NA,,NA,,NA,,,,NA,,,NA,,,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Anna bishop helped sample as well. Conductivity readings were drifting thru-out survey2: Metadata qc'd by RW"
,407643,1,2018-06-10,CALVERT,HAKAI,FGS_R,1,20722 OUTLET,51.568533,-127.514507,,,GS,,GRB2560,0,,F,,2018-06-10T23:51:50.000Z,2018-06-10T23:51:21.000Z,2018-08-10T07:00:00.000Z,isabelle.desmarais;maartje.korver;Other;rob.white,,2.535,,223.232,,175.626,2.075,506.483,,118.869,1123.638,,70.945,,,4.795,,152.475,3.135,,749.888,,3.925,NRAL,NA,,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Results,Technicianm,,"1: Conductivity readings were drifting thru-out survey2: Metadata qc'd by RW"
,407641,1,2018-06-10,CALVERT,HAKAI,FGS_R,1,20718 OUTLET,51.49256097,-127.5354522,,,GS,,GRB2704,0,,F,,2018-06-10T22:53:17.000Z,2018-06-10T22:53:13.000Z,2018-08-10T07:00:00.000Z,isabelle.desmarais;maartje.korver;Other;rob.white,,8.455,,409.14,,379.209,2.491,776.845,,169.095,2980.238,,153.408,,,4.956,,233.788,4.24,,1230.682,0.843,6.399,NRAL,NA,,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Conductivity readings were drifting thru-out survey2: Metadata qc'd by RW"
,407639,1,2018-06-10,CALVERT,HAKAI,FGS_R,1,20771C OUTLET,51.73,-127.33,,,GS,,GRB2714,0,,F,,2018-06-10T19:35:06.000Z,2018-06-10T19:35:48.000Z,2018-08-10T07:00:00.000Z,isabelle.desmarais;maartje.korver;Other;rob.white,,8.09,,669.194,,206.353,2.268,419.902,,59.907,2325.104,,53.316,,,4.244,,450.088,6.061,,1130.92,1.131,6.992,NRAL,NA,,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Conductivity readings were drifting thru-out survey2: Metadata qc'd by RW"
,407642,1,2018-06-10,CALVERT,HAKAI,FGS_R,1,20720 OUTLET,51.53529035,-127.516309,,,GS,,GRB2732,0,,F,,2018-06-10T22:11:49.000Z,2018-06-10T22:11:05.000Z,2018-08-10T07:00:00.000Z,isabelle.desmarais;maartje.korver;Other;rob.white,,0.87,,269.718,,161.739,2.483,854.013,,228.802,663.258,,116.53,,,3.882,,69.253,4.264,,918.579,,2.314,NRAL,NA,,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Results,Technicianm,,"1: Conductivity readings were drifting thru-out survey2: Metadata qc'd by RW"
,407640,1,2018-06-10,CALVERT,HAKAI,FGS_R,1,WANNOCK WR02,51.678755,-127.234705,,,GS,,GRB2752,0,,F,,2018-06-10T17:07:53.000Z,2018-06-10T17:05:09.000Z,2018-08-10T07:00:00.000Z,isabelle.desmarais;maartje.korver;Other;rob.white,,10.995,,1194.835,2810,480.336,3.33,1193.739,,43.024,4885.501,897,30.724,,,4.301,,673.513,3.96,,1644.829,0.957,17.167,NRAL,NA,,NA,,,,,,NA,,,,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Conductivity readings were drifting thru-out survey. Mid stream; beside the village dock2: Metadata qc'd by RW3: Mid stream; beside the village dock"
,407637,1,2018-06-10,CALVERT,HAKAI,FGS_R,1,WANNOCK WR01,51.679021,-127.234528,,,GS,,GRB2757,0,,F,,2018-06-10T17:23:43.000Z,2018-06-10T17:20:45.000Z,2018-08-10T07:00:00.000Z,isabelle.desmarais;maartje.korver;Other;rob.white,,11.195,,1135.215,3478,444.96,2.487,746.139,,46.314,3843.555,782,32.595,,,5.008,,661.872,3.838,,1389.403,0.849,16.319,NRAL,NA,,NA,,,,,,NA,,,,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,"1: At the village dock2: Conductivity readings were drifting thru-out survey. At the village dock3: Metadata qc'd by RW"
,407638,1,2018-06-10,CALVERT,HAKAI,FGS_R,1,20771K OUTLET,51.75,-127.33,,,GS,,GRB2758,0,,F,,2018-06-10T18:58:27.000Z,2018-06-10T18:52:50.000Z,2018-08-10T07:00:00.000Z,isabelle.desmarais;maartje.korver;Other;rob.white,,8.805,,654.452,,262.681,2.127,629.97,,61.656,3459.313,,66.666,,,3.396,,534.647,5.39,,1251.494,1.119,7.293,NRAL,NA,,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Conductivity readings were drifting thru-out survey2: Metadata qc'd by RW"
,407656,1,2018-06-11,CALVERT,HAKAI,FGS_R,1,20612 OUTLET,51.36568455,-127.7680586,,,GS,,GRB2708,0,,F,,2018-06-11T18:44:05.000Z,2018-06-11T18:44:39.000Z,2018-08-10T07:00:00.000Z,isabelle.desmarais;maartje.korver;Other;rob.white,,1.07,,322.297,,584.614,158.394,1863.941,,322.63,5109.599,,473.676,9.831,,7.547,,200.216,18.792,,1107.015,1.067,8.611,NRAL,NA,,NA,,NA,,,,NA,,,NA,,,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Conductivity readings on YSI were drifting thru-out survey period.2: Metadata qc'd by RW"
,407658,1,2018-06-11,CALVERT,HAKAI,FGS_R,1,20623 OUTLET,51.3950262,-127.7073025,,,GS,,GRB2709,0,,F,,2018-06-11T18:14:06.000Z,2018-06-11T18:14:27.000Z,2018-08-10T07:00:00.000Z,isabelle.desmarais;maartje.korver;Other;rob.white,,0.79,,275.704,,538.238,147.111,2690.543,,429.855,5422.477,,275.393,9.672,,8.826,,147.784,17.083,,1095.65,0.784,7.798,NRAL,NA,,NA,,NA,,,,NA,,,NA,,,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Conductivity readings on YSI were drifting thru-out survey period.2: Metadata qc'd by RW"
,407657,1,2018-06-11,CALVERT,HAKAI,FGS_R,1,20613 OUTLET,51.3762457250066,-127.746844813194,,,GS,,GRB2749,0,,F,,2018-06-11T19:23:10.000Z,2018-06-11T19:23:48.000Z,2018-08-10T07:00:00.000Z,isabelle.desmarais;maartje.korver;Other;rob.white,,,,361.941,,578.351,139.066,2386.063,,478.76,4679.437,,553.053,7.729,,9.714,,100.708,16.604,,1786.755,0.602,8.379,NRAL,NA,BDL,NA,,NA,,,,NA,,,NA,,,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Conductivity readings on YSI were drifting thru-out survey period.2: Metadata qc'd by RW"
,407654,1,2018-06-11,CALVERT,HAKAI,FGS_R,1,20643 OUTLET,51.46599077,-127.5814722,,,GS,,GRB2750,0,,F,,2018-06-11T17:09:16.000Z,2018-06-11T17:09:55.000Z,2018-08-10T07:00:00.000Z,isabelle.desmarais;maartje.korver;Other;rob.white,,,,270.858,,447.505,146.849,1004.869,,429.815,4733.941,,238.367,7.017,,6.292,,126.297,16.16,,896.495,0.792,6.737,NRAL,NA,BDL,NA,,NA,,,,NA,,,NA,,,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Conductivity readings on YSI were drifting thru-out survey period.2: Metadata qc'd by RW"
,407655,1,2018-06-11,CALVERT,HAKAI,FGS_R,1,20642 OUTLET,51.43047294,-127.6304428,,,GS,,GRB2756,0,,F,,2018-06-11T17:38:17.000Z,2018-06-11T17:38:13.000Z,2018-08-10T07:00:00.000Z,isabelle.desmarais;maartje.korver;Other;rob.white,,,,198.025,,412.964,148.278,995.061,,429.623,4785.269,,397.767,8.002,,4.837,,96.41,15.507,,1116.788,0.694,6.779,NRAL,NA,BDL,NA,,NA,,,,NA,,,NA,,,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Conductivity readings on YSI were drifting thru-out survey period.2: Metadata qc'd by RW"
,408219,1,2018-06-12,CALVERT,HAKAI,FGS_R,1,819 OUTLET,51.6573750000001,-128.042222,,,GS,,GRB2715,0,,F,,2018-06-12T14:43:26.000Z,2018-06-12T16:50:20.000Z,2018-08-10T07:00:00.000Z,rob.white,,,,382.172,,346.804,3.705,1918.839,,340.856,511.222,,400.493,,,8.447,,72.469,6.276,,1209.687,0.754,3.739,NRAL,NA,BDL,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW
,408218,1,2018-06-12,CALVERT,HAKAI,FGS_R,1,708 OUTLET,51.6491990000001,-128.068516,,,GS,,GRB2734,0,,F,,2018-06-12T14:57:09.000Z,2018-06-12T16:49:06.000Z,2018-08-10T07:00:00.000Z,rob.white,,,,350.35,,253.159,3.153,2158.751,,193.709,446.924,,154.252,,,7.059,,90.019,3.493,,533.026,,2.856,NRAL,NA,BDL,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Results,Technicianm,,1: Metadata qc'd by RW
,408220,1,2018-06-12,CALVERT,HAKAI,FGS_R,1,703 OUTLET,51.64853,-128.026062,,,GS,,GRB2763,0,,F,,2018-06-12T14:32:41.000Z,2018-06-12T16:52:02.000Z,2018-08-10T07:00:00.000Z,rob.white,,1.06,,310.366,,213.704,,1243.096,,199.819,462.24,,165.924,,,9.323,,96.012,5.981,,1036.722,,2.754,NRAL,NA,,NA,,NA,,BDL,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Results,Technicianm,,1: Metadata qc'd by RW
,408088,1,2018-06-13,CALVERT,HAKAI,FGS_Y,1,KOEYE KR01,51.77597,-127.8086,,,GS,,GRB2745,0,,F,,2018-06-13T19:50:43.000Z,2018-06-13T22:50:11.000Z,2018-08-10T07:00:00.000Z,chris.mackenzie;rob.white,,0.755,,11247.169,1484,390.03,183.429,1075.067,,213.145,5931.916,1710,121.413,6.9,,5.296,,192.413,1844.194,,890.54,1.014,6.906,NRAL,NA,,NA,,,,,,NA,,,,,,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Metadata qc'd by RW2: Metadata QC'd by RW; 18-11-18"
,410714,1,2018-06-17,CALVERT,HAKAI,FGS,1,626 OUTLET,51.641718,-128.120582,,,,,GRB2445,0,,F,,2018-06-17T21:59:04.000Z,2018-06-17T23:54:33.000Z,2018-08-15T07:00:00.000Z,brent.rayner;bryn.fedje;chris.mackenzie;lucy.quayle,,0.755,,164.184,1744,383.311,5.406,2834.217,,193.707,547.8,3503,559.865,,,10.341,,152.415,6.817,,861.419,0.81,5.931,NRAL,NA,,NA,,,,,,NA,,,,AV,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Event metadata Qc'd by BR2: Fe QC by KS3: Sample Metadata QC'd by BR"
,410715,1,2018-06-17,CALVERT,HAKAI,FGS,1,693 OUTLET,51.647923,-127.996399,,,,,GRB2446,0,,F,,2018-06-17T17:59:41.000Z,2018-06-17T22:39:20.000Z,2018-08-15T07:00:00.000Z,brent.rayner;bryn.fedje;chris.mackenzie;lucy.quayle,,1.28,,150.528,1891,253.509,3.718,1405.689,,250.526,364.734,1711,121.816,,,8.869,,93.095,3.837,,431.959,0.656,3.287,NRAL,NA,,NA,,,,,,NA,,,,AV,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Event metadata Qc'd by BR2: Fe QC by KS3: Sample Metadata QC'd by BR"
,410716,1,2018-06-17,CALVERT,HAKAI,FGS,1,703 OUTLET,51.64853,-128.026062,,,,,GRB2447,0,,F,,2018-06-17T21:12:04.000Z,2018-06-21T23:57:23.000Z,2018-08-15T07:00:00.000Z,brent.rayner;bryn.fedje;chris.mackenzie;lucy.quayle,,1.775,,148.325,1836,265.001,4.933,1880.534,,164.197,507.132,2657,160.423,,,7.076,,142.217,8.153,,1026.678,0.502,3.82,NRAL,NA,,NA,,,,,,NA,,,,AV,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Event metadata Qc'd by BR2: Fe QC by KS3: Sample Metadata QC'd by BR"
,410717,1,2018-06-17,CALVERT,HAKAI,FGS,1,708 OUTLET,51.6491990000001,-128.068516,,,,,GRB2448,0,,F,,2018-06-17T17:30:09.000Z,2018-06-17T22:59:29.000Z,2018-08-15T07:00:00.000Z,brent.rayner;bryn.fedje;chris.mackenzie;lucy.quayle,,0.46,,178.436,1814,264.559,2.337,1794.008,,187.895,457.365,2700,158.618,,,5.113,,102.756,3.437,,421.805,0.721,3.407,NRAL,NA,,NA,,,,,,NA,,,,AV,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Did not screen2: Event metadata Qc'd by BR3: Fe QC by KS4: Sample Metadata QC'd by BR"
,410718,1,2018-06-17,CALVERT,HAKAI,FGS,1,819 OUTLET,51.6573750000001,-128.042222,,,,,GRB2449,0,,F,,2018-06-17T20:53:53.000Z,2018-06-17T22:57:45.000Z,2018-08-15T07:00:00.000Z,brent.rayner;bryn.fedje;chris.mackenzie;lucy.quayle,,-0.68,,175.924,15661,328.402,3.919,2388.241,,329.46,455.226,30975,342.387,,,4.87,,74.414,4.31,,1118.721,0.789,4.082,NRAL,NA,,NA,,,,,,NA,,,,AV,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Event metadata Qc'd by BR2: Fe QC by KS3: Sample Metadata QC'd by BR"
,410719,1,2018-06-17,CALVERT,HAKAI,FGS,1,844 OUTLET,51.6581830000001,-128.002068,,,,,GRB2450,0,,F,,2018-06-17T18:34:14.000Z,2018-06-17T23:59:11.000Z,2018-08-15T07:00:00.000Z,brent.rayner;bryn.fedje;chris.mackenzie;lucy.quayle,,-0.3,,187.353,17659,334.241,5.168,2371.616,,350.099,477.278,26899,289.437,,,5.36,,80.303,4.511,,1107.489,0.694,4.174,NRAL,NA,,NA,,,,,,NA,,,,AV,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Event metadata Qc'd by BR2: Fe QC by KS3: Sample Metadata QC'd by BR"
,410720,1,2018-06-17,CALVERT,HAKAI,FGS,1,1015 OUTLET,51.690527,-128.067788,,,,,GRB2451,0,,F,,2018-06-17T20:11:02.000Z,2018-06-17T23:38:10.000Z,2018-08-15T07:00:00.000Z,brent.rayner;bryn.fedje;chris.mackenzie;lucy.quayle,,0.12,,221.17,20344,403.145,2.785,2500.867,,263.604,754.912,36092,192.84,,,4.076,,135.141,4.237,,723.425,0.785,4.909,NRAL,NA,,NA,,,,,,NA,,,,AV,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,"1: Event metadata Qc'd by BR2: Fe QC by KS3: Sample Metadata QC'd by BR"
,412752,1,2018-06-27,QUADRA,HAKAI,FGS_B,1,4809 OUTLET,50.681452,-124.857651,,,GS,,QGRB101,0,,F,,2018-06-27T18:21:46.000Z,2018-06-27T18:21:44.000Z,2018-08-15T07:00:00.000Z,ian.giesbrecht;isabelle.desmarais;rob.white,,1.56,,111.316,,95.777,11.933,265.89,,92.391,590.273,,17.615,,,2.534,,71.043,6.031,,909.933,,3.695,NRAL,NA,,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Results,Technicianm,,1: Metadata qc'd by RW; 18-11-12
,412747,1,2018-06-27,QUADRA,HAKAI,FGS_B,1,4745 OUTLET,50.38295134,-125.0524639,,,GS,,QGRB103,0,,F,,2018-06-27T15:07:06.000Z,2018-06-27T15:07:57.000Z,2018-08-15T07:00:00.000Z,ian.giesbrecht;isabelle.desmarais;rob.white,,1.2,,690.999,,137.682,13.471,680.707,,156.955,1922.009,,391.369,,,7.365,,152.7,32.41,,2981.347,1.095,4.049,NRAL,NA,,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW; 18-11-12
,412757,1,2018-06-27,QUADRA,HAKAI,FGS_B,1,4889 OUTLET,50.89506983,-124.8648929,,,GS,,QGRB104,0,,F,,2018-06-27T23:24:12.000Z,2018-06-27T23:24:17.000Z,2018-08-15T07:00:00.000Z,ian.giesbrecht;isabelle.desmarais;rob.white,,4.67,,241.072,,113.988,12.152,242.602,,27.502,1737.564,,7.108,,,4.012,,548.989,5.241,,746.785,,3.504,NRAL,NA,,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Results,Technicianm,,1: Metadata qc'd by RW; 18-11-12
,412750,1,2018-06-27,QUADRA,HAKAI,FGS_B,1,PARADISE PDSE1,,,,,GS,,QGRB105,0,,F,,2018-06-27T17:16:52.000Z,2018-06-27T17:16:27.000Z,2018-08-15T07:00:00.000Z,ian.giesbrecht;isabelle.desmarais;rob.white,,1.925,,408.516,,67.981,13.741,240.702,,37.434,794.422,,35.233,,,4.89,,166.024,6.814,,674.698,,3.45,NRAL,NA,,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Results,Technicianm,,1: Metadata qc'd by RW; 18-11-12
,412756,1,2018-06-27,QUADRA,HAKAI,FGS_B,1,4848 OUTLET,50.82454647,-124.8642314,,,GS,,QGRB106,0,,F,,2018-06-27T22:53:56.000Z,2018-06-27T22:53:05.000Z,2018-08-15T07:00:00.000Z,ian.giesbrecht;isabelle.desmarais;rob.white,,8.92,,816.759,,128.122,11.077,288.452,,20.781,3902.937,,11.862,,,4.626,,487.002,5.342,,687.817,0.555,6.372,NRAL,NA,,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW; 18-11-12
,412760,1,2018-06-27,QUADRA,HAKAI,FGS_B,1,CAMPCREEK WATERINTAKE,50.954283,-124.8647,,,GS,,QGRB108,0,,F,,2018-06-28T01:51:32.000Z,2018-06-28T01:51:13.000Z,2018-08-15T07:00:00.000Z,ian.giesbrecht;isabelle.desmarais;rob.white,,0.46,,144.34,,86.774,12.98,192.152,,54.216,853.705,,51.987,,,3.359,,275.329,7.926,,624.502,0.878,3.376,NRAL,NA,,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW; 18-11-12
,412746,1,2018-06-27,QUADRA,HAKAI,FGS_B,1,9257 OUTLET,50.30372982,-125.1100661,,,GS,,QGRB109,0,,F,,2018-06-27T14:11:23.000Z,2018-06-27T14:11:24.000Z,2018-08-15T07:00:00.000Z,ian.giesbrecht;isabelle.desmarais;rob.white,,27.51,,1387.386,,1095.833,11.604,4251.2,,34.724,7487.825,,70.216,,,10.885,,777.901,7.766,,4867.155,,29.731,NRAL,NA,,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Results,Technicianm,,1: Metadata qc'd by RW; 18-11-12
,412758,1,2018-06-27,QUADRA,HAKAI,FGS_B,1,SOUTHGATE SGTE2,,,,,GS,,QGRB110,0,,F,,2018-06-28T00:18:00.000Z,2018-06-28T00:21:03.000Z,2018-08-15T07:00:00.000Z,ian.giesbrecht;isabelle.desmarais;rob.white,,7.535,,823.107,,264.041,12.082,715.617,,214.27,3104.211,,165.412,6.678,,3.377,,802.212,7.575,,1365.221,1.168,14.472,NRAL,NA,,NA,,NA,,,,NA,,,NA,,,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW; 18-11-12
,412755,1,2018-06-27,QUADRA,HAKAI,FGS_B,1,BEAR BEAR1,50.83405,-124.954433,,,GS,,QGRB112,0,,F,,2018-06-27T21:54:34.000Z,2018-06-27T21:54:38.000Z,2018-08-15T07:00:00.000Z,ian.giesbrecht;isabelle.desmarais;rob.white,,4.325,,1020.215,,135.591,11.761,396.242,,40.797,2261.381,,27.078,,,3.195,,487.376,6.397,,1131.779,0.5,8.57,NRAL,NA,,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW; 18-11-12
,412748,1,2018-06-27,QUADRA,HAKAI,FGS_B,1,5005 OUTLET,50.4693112733433,-125.106800967418,,,GS,,QGRB114,0,,F,,2018-06-27T15:41:05.000Z,2018-06-27T15:41:26.000Z,2018-08-15T07:00:00.000Z,ian.giesbrecht;isabelle.desmarais;rob.white,,2.49,,220.177,,181.42,12.36,778.143,,127.006,1015.881,,53.844,,,3.07,,89.972,5.947,,1216.673,,3.962,NRAL,NA,,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Results,Technicianm,,1: Metadata qc'd by RW; 18-11-12
,412754,1,2018-06-27,QUADRA,HAKAI,FGS_B,1,4914 OUTLET,50.81203354,-124.9791145,,,GS,,QGRB89,0,,F,,2018-06-27T20:55:45.000Z,2018-06-27T20:55:03.000Z,2018-08-15T07:00:00.000Z,ian.giesbrecht;isabelle.desmarais;rob.white,,8.33,,911.74,,233.617,11.441,353.33,,21.658,3666.383,,7.9,,,5.241,,675.522,5.958,,1367.072,,9.438,NRAL,NA,,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Results,Technicianm,,"1: Metadata qc'd by RW; 18-11-122: No O18."
,412753,1,2018-06-27,QUADRA,HAKAI,FGS_B,1,4829 OUTLET,50.76016793,-124.8621035,,,GS,,QGRB93,0,,F,,2018-06-27T19:05:45.000Z,2018-06-27T19:06:05.000Z,2018-08-15T07:00:00.000Z,ian.giesbrecht;isabelle.desmarais;rob.white,,26.16,,1365.466,,330.475,11.616,410.765,,30.369,13516.754,,20.254,,,3.239,,627.908,5.394,,1502.938,,28.265,NRAL,NA,,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Results,Technicianm,,"1: Low-med flow. Some glacial flour.2: Metadata qc'd by RW; 18-11-12"
,412749,1,2018-06-27,QUADRA,HAKAI,FGS_B,1,4767 OUTLET,50.4994298956315,-124.972300169675,,,GS,,QGRB94,0,,F,,2018-06-27T16:25:13.000Z,2018-06-27T16:25:14.000Z,2018-08-15T07:00:00.000Z,ian.giesbrecht;isabelle.desmarais;rob.white,,6.435,,221.757,,117.563,12.948,392.026,,39.698,2485.244,,6.305,,,2.408,,40.754,5.682,,1157.957,,7.779,NRAL,NA,,NA,,NA,,,,NA,,,NA,,BDL,NA,,NA,,,NA,,BDL,,Results,Technicianm,,1: Metadata qc'd by RW; 18-11-12
,412759,1,2018-06-27,QUADRA,HAKAI,FGS_B,1,HOMATHKO HOMA1,50.95302393,-124.8682698,,,GS,,QGRB97,0,,F,,2018-06-28T01:18:57.000Z,2018-06-28T01:19:25.000Z,2018-08-15T07:00:00.000Z,ian.giesbrecht;isabelle.desmarais;rob.white,,15.08,,1431.013,5080,643.345,12.7,898.326,,248.927,5727.154,574,189.646,7.73,,6.532,,868.414,10.041,,1540.788,1.177,45.295,NRAL,NA,,NA,,,,,,NA,,,,,,NA,,NA,,,NA,,,,Results,Technicianm,,1: Metadata qc'd by RW; 18-11-12
